,比利时BFX,日经225,墨西哥BOLSA,恒生指数,韩国综合指数,荷兰AEX,Costa Rica Indice Accionario,加拿大多伦多S&P/TSX 综合指数,S&P CLX IPSA
2008-07-18,2.937389067621276,2.589035388163423,2.5910760511619064,2.505051579935544,2.5896303330969523,2.9204295418982724,1.8273536162902002,2.631523469217546,2.6625469759885316
2008-07-21,2.940370799159495,2.583126595738525,2.5830735669009717,2.510378677661083,2.592476920319478,2.9223291222245176,1.8368584233049048,2.6329970568650056,2.660422914038593
2008-07-22,2.9301948902862502,2.5703086234254755,2.5799308884163805,2.507641842616187,2.5888230055642825,2.916467593990492,1.8369857590761973,2.6316766039877635,2.6547901832859324
2008-07-23,2.9284542219005134,2.5714210427316893,2.578567558140099,2.5114013670487205,2.594395309665695,2.9147796102572276,1.8366592669623463,2.6172764310076295,2.656263391267003
2008-07-24,2.9257471324810336,2.5605760628616507,2.5796311068785647,2.505890145154734,2.580339320407579,2.9125424124190986,1.8381696782810821,2.6173819240353975,2.658113849944332
2008-07-25,2.9165197962407214,2.5563420853058014,2.5787518595436643,2.5025095998487337,2.5769953947049085,2.906590474132645,1.833744038785955,2.613658129501668,2.650361983182456
2008-07-28,2.91604437641774,2.556516405292341,2.5794670718628216,2.503761049266078,2.5807213697163514,2.905136891977591,1.8301117349830607,2.613788607934515,2.650651103837742
2008-07-29,2.9134247918706464,2.5558838951892087,2.5749738867510095,2.505583350422379,2.5785039925873887,2.9040079461479142,1.8299496938885271,2.611853668330108,2.6467271367295724
2008-07-30,2.9178054727054143,2.56108838169711,2.5740025015736396,2.509811673392258,2.5794026379188626,2.9127165107816007,1.834155261489695,2.6213358202019807,2.6551487787912853
2008-07-31,2.9163734952733904,2.5637206444737144,2.572279544384135,2.5107243805014914,2.58052135100821,2.9112379254224057,1.8341879330731563,2.6206198518478794,2.653179995917482
2008-08-01,2.9192588922197644,2.565402527421373,2.575912931984592,2.505443176021332,2.582013685070366,2.915663606044639,1.838490182648047,2.6227397470116895,2.6555691134607584
2008-08-04,2.921558775491591,2.564480779321746,2.5750586009654786,2.5108702718727125,2.58232244152216,2.9210837864007093,1.8417037743333027,2.6166208548169236,2.65839990026204
2008-08-05,2.907818535066031,2.558039687385551,2.5723870335184214,2.498219089715063,2.57486892673332,2.9102334525980207,1.8384365129094873,2.5934747714389186,2.6570113505501274
2008-08-06,2.913531707990271,2.5699240556309073,2.5754289149235996,2.489108993875381,2.580189736237721,2.914185645137252,1.8396202597219826,2.600547450091901,2.6528408432639363
2008-08-07,2.9125146913391244,2.570049339451678,2.5764585793454877,2.485844399835497,2.5800926223744702,2.914214970579204,1.836918833794783,2.6015267055557856,2.6522562900721733
2008-08-08,2.911562395159052,2.5757019365344584,2.5788135128633995,2.483738486972588,2.5815325924563974,2.9136257025398056,1.838313816911004,2.6002701494022373,2.6488681930508102
2008-08-11,2.907864258726996,2.5709954153823356,2.5747513564733078,2.479340150361505,2.577792745055108,2.9098906574742736,1.8382491778661865,2.593038570302948,2.643666388764384
2008-08-12,2.905568105387588,2.5693754586676962,2.5746962613281066,2.4759615760174496,2.5741239008829515,2.904771354836733,1.8384855567366265,2.590702894749563,2.6446630075288504
2008-08-13,2.9009592620512668,2.5700035347041523,2.567246954046608,2.477416573848231,2.573971308248222,2.9015438680887495,1.8380600483827274,2.5764001015385203,2.6424142135403486
2008-08-14,2.902995543973373,2.5687190276997494,2.573685213947394,2.479785574220566,2.5736708253629565,2.9025539373492313,1.8370888680549817,2.5827439279975377,2.648196105426424
2008-08-15,2.8990654821460673,2.570909784121893,2.570385778193029,2.480281914283321,2.574040799302497,2.900092256918322,1.8383586450648246,2.5727756474454218,2.650658055139798
2008-08-18,2.8958078481825105,2.56238508012548,2.5685640660217586,2.473764777188664,2.567796059375772,2.8976040673714096,1.8372592806524224,2.571830477245376,2.647113999410501
2008-08-19,2.902409651306604,2.5681006783148908,2.5605816712512675,2.4772939222679713,2.579524956361894,2.9041578366456267,1.8375152617376798,2.570307666636612,2.6485740810942726
2008-08-20,2.899706337660784,2.569871920158163,2.5590206080392712,2.4766668720212848,2.5789376638068546,2.904575347080205,1.8359819685826695,2.5675571437929685,2.649011428150365
2008-08-21,2.8979022237540777,2.568856585506842,2.5533120550836403,2.483659769433663,2.58044567466399,2.904621961544401,1.8403892043177525,2.5520090448110286,2.6414681674956277
2008-08-22,2.895589127286177,2.5603746720214753,2.550618586761253,2.4751161865951516,2.5669241827792835,2.904294415448761,1.8371955589755369,2.5474857859249083,2.6435744274002086
2008-08-25,2.8941277192963564,2.5560861046419205,2.550654807072741,2.469152496208531,2.5687511006910975,2.903298634380604,1.8377898702722562,2.545296137123817,2.6437975821657016
2008-08-26,2.9002421478945646,2.546984488295644,2.5385505938689534,2.4577180725984187,2.5561795494040718,2.9044316162249153,1.8368507755284915,2.5353424525984325,2.638580720725817
2008-08-27,2.900791765340268,2.547953598942322,2.5447195461873067,2.4570061930388087,2.5549561761028525,2.910723504391276,1.834046576461604,2.536090972507554,2.638601076726862
2008-08-28,2.890862231479821,2.5372378925330596,2.5414015555696023,2.442913657318546,2.542830762831841,2.904549864216031,1.8305985075198294,2.53166406058839,2.629495724107779
2008-08-29,2.8874007870279548,2.5346491418540196,2.5351147624623196,2.4407794764030384,2.537251596240692,2.9007040254630976,1.8284652094085592,2.5267733564204997,2.6268002660739134
2008-09-01,2.8831040938255525,2.531432691589971,2.5437544502317313,2.43644506997997,2.5297551619900243,2.8986521760681954,1.826966526447282,2.5276350819941094,2.627613840112405
2008-09-02,2.8605892295257163,2.5275980336364685,2.539674576272863,2.432928509901382,2.5240623233812665,2.8839412555783746,1.8245534437712232,2.501184399919142,2.6174326572851925
2008-09-03,2.8643522485303956,2.5268871943598628,2.543593022671348,2.4322193262568628,2.5180394979147676,2.887894514072159,1.8245759828385395,2.5081952040191764,2.624231392315769
2008-09-04,2.8560252513748257,2.5170820680923462,2.5336105483341105,2.4171703055990315,2.4962805189026374,2.8832536053397444,1.8234025094407222,2.507463795186769,2.6209370586124505
2008-09-05,2.8672399555956707,2.5310019344534327,2.539154554632608,2.429833196441633,2.5061891237120086,2.8938560058278346,1.8512273839615787,2.5056891576862577,2.62588090824737
2008-09-08,2.875386757297012,2.54798037534355,2.5421773178851765,2.446570386639614,2.5375430837523103,2.898245807638611,1.8574817739524057,2.477828016019582,2.6194009474534603
2008-09-09,2.8823781801626276,2.561558803546406,2.5619385816339393,2.4544297635590495,2.5607074886830024,2.9031213607227446,1.8585175242082526,2.491229261263851,2.631807375162828
2008-09-10,2.873027695864592,2.5600703331801036,2.558557950233908,2.4503538148003754,2.5585631798104185,2.8980733446709226,1.8607196887712574,2.482190154580117,2.6299373496487366
2008-09-11,2.866894265125129,2.564840091646581,2.5475211346303057,2.4507619788400543,2.5709530247154326,2.8932087269221647,1.8587507938575039,2.4709222502767245,2.6178977263762664
2008-09-12,2.8740485466864283,2.5617287814614387,2.5437379281021077,2.4408147110689127,2.571338007842243,2.8996109463484454,1.8673880759564199,2.476253706335153,2.624220795900655
2008-09-15,2.8803049639302807,2.5553649204279294,2.5544237900299116,2.437360458406749,2.563603640349039,2.9069492878091094,1.867255599908202,2.491590193847237,2.613855850227057
2008-09-16,2.897210111539785,2.581298310546378,2.5476284264578632,2.4598153113554075,2.5928244092104733,2.9270363879054746,1.8640456618095123,2.488583046837377,2.6249871274901775
2008-09-17,2.903419269281635,2.56532337307113,2.5637832018442595,2.457342928471713,2.558219145943873,2.9350118807707926,1.8568268813894724,2.500156474987263,2.6350472877272777
2008-09-18,2.8902284218687577,2.5571825519267852,2.526099316916152,2.448302861663281,2.5468167416015968,2.9131172145524813,1.8576436825118179,2.488693698289878,2.6179494568369837
2008-09-19,2.9747228687788447,2.5940715164132153,2.5764611015716206,2.5299880227018523,2.6059209496211975,2.9916086045469994,1.8758981835791433,2.5762325246651647,2.5618950870716644
2008-09-22,2.9698754417699593,2.5903396251365494,2.57455881266661,2.5278427583713032,2.604739349334537,2.988369789384972,1.8821713326470282,2.575624664139726,2.536753990357049
2008-09-23,2.97076361860305,2.5867211648522384,2.5754360025390834,2.5228939742706626,2.592440629445191,2.9910032271178895,1.8823498544845725,2.578097334600007,2.5374641428508555
2008-09-24,2.9718106400015816,2.587359046897932,2.5799235687389785,2.5259963032805244,2.592329101710775,2.9894463593119474,1.8863299047902902,2.580299409899409,2.5417035619627653
2008-09-25,2.973979526812906,2.583451064545866,2.5847522703433228,2.5268205729743256,2.5941286410919764,2.9934727512727397,1.8856639155406956,2.5807430212185736,2.5535485066988386
2008-09-26,2.975916094974175,2.5802424946140756,2.5766353299418046,2.524053344294312,2.6005135687469654,2.9953995259545243,1.8891804481458712,2.5886177523248697,2.546935688976961
2008-09-29,3.0485113010352327,2.584576262894152,2.6566905455758705,2.555217383619381,2.609304170017484,3.0739314518594663,1.8959159502802312,2.675764330267268,2.6253723980445542
2008-09-30,3.048013134404702,2.5348335817714003,2.656451657949554,2.5386224914965565,2.5850477602304274,3.0721676505937072,1.8960528269060322,2.6773536385794574,2.623634309822945
2008-10-01,3.04773223464784,2.536075394778612,2.6575486164206437,2.538143143819059,2.5831785020751163,3.0727695582534498,1.895828672290689,2.6758293398880086,2.6252100402324383
2008-10-02,3.0122346651568033,2.5437960707407408,2.6668742185586356,2.5269282486839035,2.587985538858387,3.056211930719502,1.9027018580658221,2.6731473959803953,2.634791859439084
2008-10-03,2.9902986306031,2.54310303730211,2.648644118454846,2.5258549675405293,2.586373514976962,2.9987516729090293,1.902987327951481,2.666454885132471,2.629613708625831
2008-10-06,3.047302550403171,2.5838779853358527,2.705517576327307,2.560739758060958,2.633140961712207,3.070657594170184,1.912150104871699,2.72447862765415,2.702374436241584
2008-10-07,3.0508006757191533,2.592548404742641,2.720066316622009,2.5537839058513647,2.6202851325951086,3.062823031128844,1.9326105754795875,2.73841346732718,2.7184808497012143
2008-10-08,3.0909445878049273,2.665983971137764,2.7063821231689564,2.608351651465237,2.676787966625818,3.099859774583076,1.9465954200665656,2.6568731325454995,2.750443343650222
2008-10-09,3.084539579566481,2.663552419389337,2.706189876562559,2.5924509459337255,2.671026319669041,3.0930530809432732,1.9447557049211295,2.6534717198188833,2.7512081695309516
2008-10-10,3.1225510311835785,2.7396811767314277,2.715626432686418,2.648671351796682,2.711788705812796,3.154447890096868,1.996596174621023,2.713001883929895,2.8056010730667627
2008-10-13,3.194409524736594,2.7054378811395705,2.803138900626791,2.71695771470928,2.752450024917534,3.225216099486695,1.9988711296206993,2.6460861792074093,2.8919264420758846
2008-10-14,3.073997971171554,2.6997200080443475,2.783373552972789,2.705694090026374,2.7620091273779215,3.1758810932455788,2.001222456052143,2.6411818122026998,2.888894543383932
2008-10-15,3.0946418685111436,2.684816653629012,2.802973480788876,2.73384051870148,2.7775060446826245,3.191110725092363,2.0051874238851286,2.6650004778147363,2.865640754062426
2008-10-16,3.131105675365547,2.734672439226362,2.8254053736860256,2.740485520305831,2.8225197139417153,3.220747428840757,2.022472775350231,2.6529519039188507,2.8672965908637025
2008-10-17,3.1203266096607907,2.7183453608631494,2.8170213956098658,2.717918131683524,2.797845607898144,3.2145875380353908,2.022140583546284,2.6492116805704136,2.866325752978864
2008-10-20,3.145854333694388,2.7382057084798537,2.8299694248530534,2.744628414628339,2.813834293104187,3.246654961735828,2.0142001517421373,2.6856944966240044,2.909781544675207
2008-10-21,3.1472220521519705,2.7208344097166774,2.8323236874762587,2.743961461740961,2.8102136503419897,3.2490717305927554,2.0136001752538206,2.679348006806095,2.9139797234382776
2008-10-22,3.1850838533722357,2.7647887481774873,2.8847928930068414,2.773763662086665,2.8541004597031323,3.2817655755216495,2.0128969394680043,2.725035738188044,2.964790392604036
2008-10-23,3.1663032289592965,2.7550154348475537,2.868858555241205,2.7719247760151506,2.8299214850948786,3.260645785306819,2.026088704076662,2.708420440629656,2.951630679761119
2008-10-24,3.175315122787028,2.8110035504180106,2.8988980938202835,2.8148855118067537,2.8882062294445867,3.2811282707904947,2.11292684539568,2.689459577948383,2.9607501755409604
2008-10-27,3.1723219060906787,2.805597392437497,2.8788846877408187,2.792496348126979,2.83102222537293,3.2796057169956505,2.1112572256991218,2.6888964047131756,2.934840782864964
2008-10-28,3.1689792572364928,2.829376451652167,2.8832821842481344,2.8208883789802965,2.853263679073321,3.252973866854727,2.0096878669465115,2.715303893442191,2.9380291270619256
2008-10-29,3.1762289717703194,2.822141838795629,2.8909641986489576,2.8106258355939815,2.7939400395301877,3.2513688669584604,2.0034645832096056,2.7275706972610263,2.9371304108133756
2008-10-30,3.1403210544056606,2.8393431134959375,2.8860929484500066,2.8258576934401067,2.8148275801540477,3.1899761306621697,2.011620591322604,2.7200341966423407,2.9133795225116406
2008-10-31,3.1462367104864892,2.843309464656517,2.9121172720354274,2.867996854353411,2.8237264774655007,3.1903441205063423,2.008436031118558,2.7286488149358132,2.931127701825157
2008-11-03,3.161121894410384,2.848438157148888,2.921513343920934,2.910722431013077,2.8318622902055237,3.214227236467167,1.9887037953460238,2.730600968340056,2.9395841159996383
2008-11-04,3.1602450564095923,2.863459477464624,2.9461792612185205,2.930374902318199,2.836453566320837,3.22095457901581,2.0049239491690147,2.7460953116178755,2.948006478355993
2008-11-05,3.158112898614074,2.8506968122317002,2.936202054817774,2.93186174016785,2.828344491312805,3.213681687861016,2.0043314153767966,2.744400455778251,2.947526795988675
2008-11-06,3.1640169020869497,2.875442134476063,2.9580451719535543,2.9603708428247257,2.8569587594098866,3.229590473649397,1.9518521526061463,2.761116210794672,2.96330325751419
2008-11-07,3.159286155624286,2.8429699908428554,2.9544286448769714,2.95672799988398,2.8481890602872975,3.228279393157181,1.9445529660315346,2.7604325468605517,2.9592780962621745
2008-11-10,3.1644773947454965,2.8493032129050735,2.9581152279017737,2.9653424382041447,2.856474043139592,3.2302207338251505,1.9511450885465083,2.7637175888644534,2.97154080905553
2008-11-11,3.1730895605358205,2.8542832206227313,2.9598968997378914,2.975604627730943,2.861118436923692,3.2377007196389584,1.941694664287035,2.769397730583283,2.978901891908108
2008-11-12,3.1764280626718935,2.8583109060841787,2.965423917466623,2.968180565697488,2.8572733537144925,3.238699589153818,1.938808188924332,2.7773212017694746,2.986713435850849
2008-11-13,3.168834793271561,2.838528000951013,2.9450980251340475,2.9465615792194497,2.844597023288915,3.2302757181776567,1.93877198473384,2.7623475528292585,2.978705419390628
2008-11-14,3.162553942851698,2.836953967840739,2.937112456565876,2.9465005501284125,2.849202494956817,3.223815620111615,1.9393136509667228,2.7460734192680865,2.9712902302880524
2008-11-17,3.1672393412940627,2.8415069368162666,2.936758855144603,2.956902547467342,2.856959578175491,3.2315637656298337,1.9446992078675942,2.7486844127197227,2.9780591082338885
2008-11-18,3.1629355973174906,2.84271856653118,2.9373005321083934,2.9570455318248454,2.8578842153992925,3.219194142432926,1.947184989433254,2.7443888010231614,2.978131504353297
2008-11-19,3.170215817271451,2.8421928763773154,2.9424672665788476,2.954701208151489,2.8616498299033997,3.2246321991915012,1.9572535125704977,2.752629515896571,2.972892806713916
2008-11-20,3.1932584162057123,2.875042958013937,2.9517438397801805,2.973493203862248,2.9003765199886224,3.2457150968533455,1.9674638795087254,2.785303410780126,3.0021403751895317
2008-11-21,3.1598806235101695,2.8709064344762285,2.9453088185422476,2.9655097529520127,2.8848973539361205,3.2281486235739787,1.964870175191423,2.770159658812358,2.9864523566080217
2008-11-24,3.134691060429438,2.8601352366421393,2.934012776964984,2.9442094835452166,2.855152152962075,3.1822541965870057,1.9451853769591871,2.7676602100885734,2.9779906624444967
2008-11-25,3.1346502184809184,2.8543374315802836,2.9327126521605167,2.942510582277448,2.8537475303633015,3.184058554962574,1.9400628820947072,2.7693836070183218,2.9816993205536035
2008-11-26,3.120245661877357,2.8419204308786252,2.928877784019127,2.942647357364092,2.8486609618381324,3.1783999779538403,1.9413323405452259,2.771568016863058,2.9780789511366423
2008-11-27,3.1257947675679394,2.8465238969740296,2.929947449811535,2.9497437179677624,2.8556052784155033,3.1838807827129103,1.9491940991045096,2.7759215887539326,2.977160073671758
2008-11-28,3.123932031003377,2.8467291446544896,2.932763072974708,2.9499807554547726,2.8553989535153197,3.1781844869004416,1.9484470209928553,2.767841314194978,2.965653750527463
2008-12-01,3.1388398526603236,2.847094855497774,2.950527327903676,2.9240557442854898,2.8574056240754206,3.194555912476356,1.9625821714481053,2.784671464551134,2.9817330898152496
2008-12-02,3.12791078980582,2.840097569285283,2.940802865959219,2.9195818590927582,2.854783942180932,3.1790701151503113,1.9638393810348889,2.7825358596045504,2.9778954682253875
2008-12-03,3.1280635631411116,2.8404511670437174,2.941474554237518,2.9201266691690178,2.8540338494343116,3.1786372164441694,1.9633687652829814,2.782261373679048,2.9743926767257767
2008-12-04,3.123243771730183,2.837964463057296,2.9389799832655497,2.9222251181800822,2.85267952480852,3.175406210529164,1.9644796127026343,2.780718279512893,2.9706086514140795
2008-12-05,3.1117805152416254,2.837591172324626,2.9315203420043328,2.9140980783670623,2.8489059668870422,3.1542552128308916,1.955311786943332,2.7756198969034847,2.968050904361875
2008-12-08,3.150308192618512,2.8671094447623595,2.9701394902933242,2.962184736489473,2.8982143361649095,3.1982725129732152,2.0451167964894874,2.8144160700755187,2.9447521378816814
2008-12-09,3.145367922942718,2.867167191867686,2.970328487818722,2.9577470369483616,2.8980072604707527,3.196649170748349,2.044337876024883,2.8089064590119035,2.945207163270812
2008-12-10,3.153505591458255,2.87416786610294,2.9795485837338767,2.9648843510810914,2.906795245820181,3.2018464560246525,2.069610180535811,2.815881410977587,2.9488986665906523
2008-12-11,3.1541636868211236,2.876138350384731,2.9915238917476463,2.9651225910617787,2.906763844422832,3.202843133695658,2.077496857882904,2.815418226983246,2.949830102196726
2008-12-12,3.152364920376571,2.877332897069405,2.9870465737613054,2.965901725403689,2.9089884365156555,3.2015108472929494,2.0788184249178654,2.804973146624747,2.9422231749361742
2008-12-15,3.14909719081914,2.8744328060270976,2.9794727237042857,2.963445736278293,2.903406118807711,3.196812473360894,2.0767706053063293,2.800582442525908,2.935075979859908
2008-12-16,3.1450939291792457,2.873499103227706,2.974798583438436,2.9649820390929196,2.9050189769888664,3.1955190798064885,2.0815273719253105,2.802631704995863,2.933913961693903
2008-12-17,3.143721645137452,2.8725460089081594,2.9770055181796304,2.967087267212926,2.9043543654155304,3.194370507532648,2.08720373397052,2.801768750386167,2.9345563735709828
2008-12-18,3.140733416015898,2.871269742917491,2.97323233726667,2.971615862597137,2.90368161082321,3.1913195314616822,2.087960566265764,2.7919850315812087,2.9320448460045614
2008-12-19,3.135885651574566,2.8689588512945674,2.9681172203610173,2.967496450851255,2.9002952287393415,3.1896062813829995,2.0869531163407484,2.784299937700061,2.9260152028621227
2008-12-22,3.1352007288439614,2.8613075919315096,2.972893062557464,2.964440648129579,2.897900772013058,3.189751766232451,2.095090511690729,2.7855834999933085,2.929137975130376
2008-12-23,3.1347181905610415,2.8617712727048294,2.9777631051847284,2.967096135622542,2.8952631813229104,3.1906533069499647,2.1025830026862535,2.78829454336962,2.9303923334904534
2008-12-24,3.135328127719476,2.862024020782871,2.97957174808612,2.967069501763206,2.8961615734938904,3.1914340054882535,2.1120195752977238,2.7887523591043535,2.930833744619071
2008-12-29,3.1311117383185456,2.8579694765605983,2.9826916148419054,2.963543521228296,2.889887752097637,3.1827382451673785,2.1138322723509835,2.7855681665625327,2.9349472165021124
2008-12-30,3.1293534344918283,2.8565865085691335,2.9792712054783212,2.9594856398576628,2.8887742058352064,3.1801684690621954,2.113666510946645,2.784177740384162,2.9359002601011595
2008-12-31,3.130977467435838,2.858864105061488,2.9825194366477032,2.9621883913700446,2.8911315777411972,3.1815485952904963,2.113986620084601,2.7912506903971663,2.9373187344168663
2009-01-02,3.142935909794156,2.8539075412217794,2.9955832283957124,2.978090077929355,2.900794783089229,3.1939640474602515,2.114757795941572,2.800168130821598,2.948941026010501
2009-01-05,3.1374864635057103,2.8467774078820853,2.9849458710602,2.9683395222344333,2.894052273969004,3.188567043992099,2.127530642683668,2.7897336251433646,2.9420942210578906
2009-01-06,3.1319008945283295,2.846506397804024,2.977140358396374,2.9661595152772415,2.8950484399972654,3.186078628576098,2.130195597991746,2.7909269061201316,2.9408428486868683
2009-01-07,3.126072918003141,2.8393983785101233,2.971563890831283,2.9588592055782477,2.8793762256824915,3.1834951495806463,2.1296239580556726,2.7885195374650475,2.939193642178319
2009-01-08,3.126026891666288,2.8385174903764945,2.9713998614160544,2.959135483268147,2.8797111798233193,3.182366263330138,2.1314503007989916,2.786651788881326,2.9372179003240344
2009-01-09,3.126795196269394,2.841303408406512,2.9769737818964135,2.9616475704321563,2.8795944988644244,3.1823542116970165,2.133326052849115,2.7871460742649306,2.9369415284854723
2009-01-12,3.1205105843290823,2.8374406792881057,2.976455026386571,2.962027056680821,2.8824979666364694,3.1800989526919548,2.1311796114659085,2.7891224463265543,2.9381537901618744
2009-01-13,3.1196211356792896,2.8264380869749965,2.9796559079711096,2.9586242658101294,2.8748971053483836,3.1792049820887924,2.13049603934125,2.7844581690649908,2.9415616197110355
2009-01-14,3.1232175990656392,2.8221616178944133,2.980325919253594,2.9531308666753535,2.8666415227191933,3.177908448493738,2.1291661916556417,2.786024934259641,2.939254106613519
2009-01-15,3.1222065010975313,2.824365908917976,2.977999764796817,2.952678636778198,2.8639410086404937,3.175899478706843,2.135105689395823,2.772235513698873,2.9253621962352474
2009-01-16,3.118914689612616,2.8244047733844475,2.977200874979068,2.9504316670965243,2.864519068696697,3.1744257555796342,2.134634807378142,2.771888863082077,2.9256524784883435
2009-01-19,3.118437597920661,2.8245092272199055,2.9769676928741062,2.9502852295924225,2.8639245297270466,3.1729495365828004,2.135116508317101,2.7712078934066846,2.92543764182655
2009-01-20,3.1210455135661848,2.8295547090181454,2.979106570935618,2.955498418343697,2.868582305414819,3.1749128368129957,2.142625708551616,2.7782083967893927,2.924511698915406
2009-01-21,3.1194403297898265,2.830443899462378,2.9740359101484732,2.9524088211111175,2.866919574070691,3.173507809153834,2.141724347378991,2.770542736242943,2.923459571975253
2009-01-22,3.1192486238244923,2.832252380293942,2.9733609517145894,2.9537295911408337,2.8672412158804987,3.1727046682056663,2.141815682970677,2.7657828929516017,2.92224851348586
2009-01-23,3.1144470444852055,2.8270372410092426,2.9729786258946365,2.9534230280150044,2.864939950010447,3.170406796499237,2.1419799480615183,2.764610846150053,2.923900853126619
2009-01-26,3.1128729556906514,2.8230030888431825,2.9722046711885755,2.9510260627376423,2.8640118777805883,3.1615627853423334,2.1416646659682073,2.7621991741917613,2.9222697776682707
2009-01-27,3.107777382682224,2.809432084015359,2.968493748960528,2.9493206134566865,2.858273779458725,3.157135968428812,2.1280902411633287,2.758460839793389,2.918531521791749
2009-01-28,3.11369406497818,2.8057083262979345,2.9749632057576667,2.9427210275865345,2.857686297301937,3.163109749607727,2.1281378047445902,2.761796731415022,2.921339784103047
2009-01-29,3.110639903722017,2.795338181146291,2.973348009047687,2.9208737969066445,2.8477989954849603,3.160287668147508,2.1131199998280104,2.7603381069397006,2.917594528158546
2009-01-30,3.1114889346778822,2.7904002460782125,2.9720646565742666,2.917380291785628,2.845520572717836,3.160699857275458,2.111383931150163,2.759542062072305,2.916633294533628
2009-02-02,3.1109897644797067,2.791048345236135,2.9713623955868806,2.9191519261412795,2.846102623211122,3.160438125551308,2.111101736651489,2.7598600303788885,2.9167104759852
2009-02-03,3.1123797044897596,2.789776898000001,2.9724591767412525,2.9181858072867652,2.846469363656992,3.162250078322652,2.111635198352973,2.761359364239024,2.920000336447883
2009-02-04,3.1148169021890975,2.7932774824047684,2.9718883820322692,2.9224073214460833,2.8498888536114526,3.1652504666114165,2.112587823042775,2.762905040402411,2.9207648674211404
2009-02-05,3.115098807822611,2.7927400727686016,2.9794514737040787,2.9234870640042647,2.84772362757094,3.163691168242713,2.1127236640282105,2.7632759510677003,2.9205758292927038
2009-02-06,3.114569343667042,2.795896124484159,2.988804853297933,2.9303162999259698,2.854121725215822,3.1693228364518755,2.113375252329353,2.7672118281937754,2.9274815989464282
2009-02-09,3.115145325818446,2.7947363247397017,2.9892919956398174,2.9323287248057355,2.853566126944316,3.1705079342483113,2.113887573620041,2.76775395530237,2.928599933517745
2009-02-10,3.1150836000482998,2.793312585644414,2.9913309922814895,2.9265815265150903,2.851679141132152,3.1707570887527226,2.112296761786719,2.7694529171237567,2.9306112892673086
2009-02-11,3.11271377505678,2.7905237947004484,2.988181659434605,2.923099699302214,2.8494865630498056,3.1665086436660554,2.1114123553054847,2.766959567526621,2.929968702991559
2009-02-12,3.11369432786307,2.791423866041754,2.989179875992439,2.9242338825982745,2.849420887863375,3.167443302503699,2.111716703221475,2.7646768330347316,2.932095935767891
2009-02-13,3.1141578952684563,2.7918334760313295,2.989940864896708,2.9238431088832897,2.8498747075978503,3.167532161881012,2.1119125439785544,2.763051059273652,2.9337139082049113
2009-02-16,3.1154069756640417,2.7927627152526173,2.990231474136576,2.92559074135766,2.849325097553515,3.1681204957178077,2.1116733511862456,2.763338012759418,2.934116577069065
2009-02-17,3.1198018349464784,2.7931841568018783,2.997757706627487,2.932014824719391,2.856039765079665,3.174606351130237,2.109699451932647,2.7719914900518132,2.938934984222386
2009-02-18,3.1187699542895704,2.7931621283119603,2.9974127872163576,2.9293899133675643,2.8557835224239954,3.1721864294412447,2.1116211599224983,2.7715496464234985,2.9360639114869245
2009-02-19,3.1167155571028813,2.793061068398444,2.9968942515400223,2.9292777207690124,2.8551176885976672,3.170595545469631,2.1117275502482333,2.7715895009858995,2.9371531860761655
2009-02-20,3.121079449300797,2.79500596297625,3.0006849816736687,2.9328361819721267,2.859774573553577,3.175800607451899,2.1110486256281074,2.7768395310251837,2.942208497067287
2009-02-23,3.118205955530229,2.7902035339698803,2.997062253869155,2.920682270564627,2.8494697809535743,3.172446182760322,2.110294550665551,2.7721956782763444,2.937935100974567
2009-02-24,3.1170198136528144,2.7881529538264376,2.989895656091424,2.918345420336324,2.845167109722706,3.1699991527597384,2.1090897065551637,2.764763275548598,2.935591074276477
2009-02-25,3.1157806946165505,2.7869631288199717,2.9898395941509586,2.917486891042772,2.8443433841335453,3.1689367170930085,2.1085485782606326,2.7639357090869976,2.935431350286852
2009-02-26,3.1135840304081173,2.7858808471573377,2.9857907992053168,2.9157860212765647,2.8430733628752947,3.165892999923408,2.1076055278009864,2.7589316899826493,2.930912605558337
2009-02-27,3.109786804601084,2.7835633132694206,2.985160399163674,2.9154609198632544,2.841637348248933,3.1645160754102872,2.1070323912402555,2.7596053862383045,2.931761840621143
2009-03-02,3.1276358993338604,2.796428842840143,3.00346368837487,2.929097317506172,2.857329994312297,3.1808116364447394,2.114680076176722,2.7784475159614117,2.944571933240103
2009-03-03,3.1255735731459358,2.7962094532431516,2.9980004744170543,2.9291715766512296,2.8546062703800446,3.178574944803097,2.1147229701177537,2.7777353417374147,2.943340564874949
2009-03-04,3.126778613143045,2.797713082438086,3.005459878881521,2.9343283677038836,2.8616028768681976,3.1843862229448057,2.1149916418191603,2.783420553004537,2.948163784957468
2009-03-05,3.125641343064779,2.7902065780103653,3.0080653412365126,2.934627412573496,2.8599403810639794,3.1812575921074897,2.11387632455924,2.785123130840563,2.951064308064556
2009-03-06,3.126511011219609,2.7901627721416435,3.0090990107111675,2.9353565931432617,2.858186772835886,3.181173299448572,2.1131926531849827,2.7869837416933527,2.9520263621586427
2009-03-09,3.1070092006298426,2.7847833397871926,3.001469555349754,2.933233461870594,2.835139521180923,3.1707712207225565,2.0641818611088807,2.7813743458663334,2.9460555030864866
2009-03-10,3.1172944327060685,2.7778250906403197,3.0112876935519104,2.939978498866259,2.838473675095641,3.1815515556871237,2.0628223188051846,2.7944015723490883,2.956096593647508
