交易时间,比利时BFX,日经225,墨西哥BOLSA,恒生指数,韩国综合指数,荷兰AEX,Costa Rica Indice Accionario,加拿大多伦多S&P/TSX 综合指数,S&P CLX IPSA
2007-10-25,4393.69,16284.17,31886.1,29854.49,1976.75,545.94,6999.16,14124.94,3495.66
2007-10-26,4399.21,16505.63,32136.76,30405.22,2028.06,547.16,7004.16,14296.43,3496.18
2007-10-29,4409.48,16698.08,32100.76,31586.9,2062.92,550.85,7018.86,14427.35,3487.26
2007-10-30,4384.0,16651.01,31783.62,31638.22,2052.37,545.25,7021.83,14312.08,3478.02
2007-10-31,4441.82,16737.63,31458.67,31352.58,2064.85,547.85,7026.8,14625.0,3451.18
2007-11-01,4361.29,16870.4,30806.3,31492.88,2063.14,540.92,7057.19,14372.54,3451.18
2007-11-02,4309.82,16517.48,30806.3,30468.34,2019.34,537.25,7051.96,14363.88,3388.45
2007-11-05,4284.21,16268.92,30157.69,28942.32,2015.76,534.02,7053.89,14273.37,3318.42
2007-11-06,4302.15,16249.63,30430.5,29438.13,2054.24,533.7,7050.94,14370.56,3312.4
2007-11-07,4246.85,16096.68,29582.21,29708.93,2043.19,530.27,7050.94,14118.18,3261.33
2007-11-08,4107.8,15771.57,29289.72,28760.22,1979.56,523.17,7034.23,14128.59,3251.23
2007-11-09,4048.61,15583.42,29158.86,28783.41,1990.47,510.65,7034.23,13869.82,3240.88
2007-11-12,4055.34,15197.09,28185.9,27665.73,1923.42,508.32,7037.36,13604.96,3200.43
2007-11-13,4093.02,15126.63,29484.78,27803.35,1932.89,507.89,7046.88,13705.14,3238.89
2007-11-14,4142.65,15499.56,29655.68,29166.01,1972.58,512.32,7045.81,13774.54,3285.34
2007-11-15,4106.91,15396.3,29170.9,28751.21,1947.74,506.78,7045.77,13524.43,3259.73
2007-11-16,4060.71,15154.61,29631.57,27614.43,1926.2,500.08,7014.91,13530.36,3236.28
2007-11-19,3991.74,15042.56,29631.57,27460.17,1893.47,491.09,6972.39,13348.24,3172.95
2007-11-20,4009.87,15211.52,29050.52,27771.21,1872.24,493.84,6929.87,13459.77,3114.67
2007-11-21,3882.37,14837.66,28446.45,26618.19,1806.99,483.53,6929.87,13280.58,3067.0
2007-11-22,3923.22,14888.77,28520.16,26004.92,1799.02,484.93,6915.78,13381.0,3085.27
2007-11-23,4011.95,14888.77,28710.87,26541.09,1772.88,492.47,6922.31,13467.2,3114.06
2007-11-26,4009.52,15135.21,27883.01,27626.62,1855.33,491.82,6897.23,13321.05,3060.63
2007-11-27,4009.99,15222.85,28124.65,27210.21,1859.79,492.24,6897.18,13369.12,3056.86
2007-11-28,4090.98,15153.78,29276.39,27371.24,1834.69,500.21,6897.29,13632.15,3160.23
2007-11-29,4102.53,15513.74,29399.92,28482.54,1877.56,501.91,6897.25,13663.89,3175.99
2007-11-30,4162.5,15680.67,29770.52,28643.61,1906.0,507.58,6916.61,13689.12,3204.47
2007-12-03,4149.15,15628.97,29968.53,28658.42,1902.43,502.88,7071.62,13657.17,3194.97
2007-12-04,4085.97,15480.19,29998.79,28879.59,1917.83,497.52,7072.65,13579.62,3154.88
2007-12-05,4143.92,15608.88,30761.64,29345.45,1938.2,507.8,7072.63,13734.54,3212.6
2007-12-06,4153.77,15874.08,31257.3,29558.92,1953.17,510.43,7099.43,13849.8,3282.25
2007-12-07,4170.04,15956.37,31268.36,28842.47,1934.32,513.59,7099.43,13862.97,3294.4
2007-12-10,4181.13,15924.39,31182.75,28501.1,1906.42,516.84,7099.42,13940.36,3252.11
2007-12-11,4157.78,16044.72,30327.36,29226.84,1925.07,515.49,7243.04,13723.71,3165.71
2007-12-12,4142.49,15932.26,30327.36,28521.06,1927.45,516.2,7308.82,13809.38,3090.63
2007-12-13,4065.16,15536.52,30088.04,27744.45,1915.9,507.9,7325.73,13747.25,3009.55
2007-12-14,4109.46,15514.51,29994.9,27563.64,1895.05,511.28,7327.16,13674.23,3031.53
2007-12-17,4039.16,15249.79,28968.2,26596.58,1839.82,503.46,7332.72,13387.11,2947.72
2007-12-18,4057.55,15207.86,29254.98,26732.87,1861.47,502.72,7339.04,13358.07,2943.39
2007-12-19,4038.92,15030.51,29074.12,27029.26,1861.47,502.63,7344.58,13389.82,2952.0
2007-12-20,4057.92,15031.6,29148.45,27017.09,1844.37,506.79,7344.52,13407.01,3031.5
2007-12-21,4114.59,15257.0,29638.4,27626.92,1878.32,513.71,7363.45,13596.09,3085.41
2007-12-24,4136.91,15257.0,29853.77,28128.8,1919.47,516.19,7363.45,13694.84,3079.97
2007-12-27,4138.37,15564.69,29642.12,27842.93,1908.62,516.43,7363.45,13675.57,3059.39
2007-12-28,4147.19,15307.78,29700.19,27370.6,1897.13,515.69,7363.45,13821.34,3051.83
2007-12-31,4127.47,15307.78,29536.83,27812.65,1897.13,515.77,7363.45,13833.06,3051.83
2008-01-02,4114.46,15307.78,28699.12,27560.52,1853.45,509.77,7410.66,13926.76,2996.34
2008-01-03,4117.49,15307.78,28860.78,26887.28,1852.73,508.67,7415.83,13978.2,2989.67
2008-01-04,4094.38,14691.41,28317.92,27519.69,1863.9,500.6,7416.85,13778.58,2907.84
2008-01-07,4097.28,14500.55,28152.56,27179.49,1831.14,500.63,7418.61,13618.87,2851.04
2008-01-08,4097.17,14528.67,28267.78,27112.9,1826.23,497.23,7426.73,13541.75,2822.88
2008-01-09,4065.32,14599.16,28401.61,27615.85,1844.47,491.74,7562.65,13579.94,2749.81
2008-01-10,4051.53,14388.11,29069.56,27230.86,1824.78,484.1,7562.26,13642.65,2821.09
2008-01-11,4022.93,14110.79,28723.82,26867.01,1782.27,481.83,7563.59,13632.57,2821.7
2008-01-14,4013.34,14110.79,28607.45,26468.13,1765.88,484.72,7563.57,13698.28,2801.19
2008-01-15,3900.33,13972.63,27961.85,25837.78,1746.95,470.54,7572.87,13316.78,2727.77
2008-01-16,3801.37,13504.51,27343.57,24450.85,1704.97,462.61,7572.84,13074.86,2684.51
2008-01-17,3767.54,13783.45,26698.66,25114.98,1723.55,460.25,7572.84,12795.63,2587.42
2008-01-18,3695.13,13861.29,26713.83,25201.87,1734.72,450.08,7541.6,12737.12,2555.66
2008-01-21,3492.48,13325.94,25284.88,23818.86,1683.56,422.45,7541.6,12132.13,2427.11
2008-01-22,3548.65,12573.05,26892.74,21757.63,1609.02,433.27,7533.18,12640.88,2546.88
2008-01-23,3460.0,12829.06,27538.1,24090.17,1628.42,417.13,7526.82,12657.4,2524.62
2008-01-24,3684.36,13092.78,27905.13,23539.27,1663.0,444.23,7452.74,12907.27,2671.16
2008-01-25,3633.64,13629.16,27379.92,25122.37,1692.41,438.69,7454.88,12894.83,2647.59
2008-01-28,3663.79,13087.91,27758.93,24053.61,1627.19,439.32,7593.57,12986.9,2658.74
2008-01-29,3768.41,13478.86,28263.95,24291.8,1637.91,446.08,7656.74,13046.43,2742.69
2008-01-30,3767.06,13345.03,28296.8,23653.69,1589.06,443.04,7770.96,12998.21,2794.53
2008-01-31,3722.23,13592.47,28793.64,23455.74,1624.68,441.33,7856.06,13155.1,2788.34
2008-02-01,3809.63,13497.16,29429.93,24123.58,1634.53,451.61,7880.63,13318.37,2813.67
2008-02-04,3809.65,13859.7,29429.93,25032.08,1690.13,451.91,7880.83,13258.16,2807.97
2008-02-05,3688.83,13745.5,28086.97,24808.7,1696.57,436.81,7880.82,12931.95,2715.33
2008-02-06,3698.58,13099.24,27929.29,23469.46,1696.57,442.33,7880.82,12867.2,2745.03
2008-02-07,3652.59,13207.15,28088.32,23469.46,1696.57,432.15,7878.7,12925.37,2731.01
2008-02-08,3612.07,13017.24,28185.26,23469.46,1696.57,432.1,7878.7,12989.34,2734.93
2008-02-11,3583.25,13017.24,28789.55,22616.11,1640.67,427.74,7878.7,13130.92,2774.0
2008-02-12,3694.05,13021.96,28869.96,22921.67,1643.29,443.89,7879.34,13087.38,2826.43
2008-02-13,3713.96,13068.3,29306.76,23169.55,1631.78,444.18,7876.25,13282.3,2874.44
2008-02-14,3761.88,13626.45,29138.92,24021.68,1697.45,442.53,7879.17,13208.03,2852.31
2008-02-15,3662.78,13622.56,28744.81,24148.43,1694.77,434.81,7879.3,13226.76,2830.73
2008-02-18,3727.56,13635.4,29172.21,23759.25,1696.24,444.62,7879.32,13226.76,2867.26
2008-02-19,3766.23,13757.91,28899.97,24123.17,1720.52,448.77,7879.32,13447.74,2874.14
2008-02-20,3734.17,13310.37,29224.44,23590.58,1687.91,446.69,7917.38,13551.69,2911.28
2008-02-21,3726.72,13688.28,29361.32,23623.0,1704.36,453.14,7976.24,13509.55,2910.04
2008-02-22,3662.42,13500.46,29528.79,23305.04,1686.45,451.63,7975.92,13585.93,2903.84
2008-02-25,3733.96,13914.57,29962.88,23269.14,1709.13,459.01,7994.58,13697.45,2937.37
2008-02-26,3794.86,13824.72,30228.08,23714.75,1709.13,464.34,8335.59,13797.01,2930.82
2008-02-27,3787.53,14031.3,30424.76,24483.84,1720.89,462.58,8340.86,13778.38,2933.11
2008-02-28,3762.68,13925.51,30130.47,24591.69,1736.17,452.91,8401.19,13873.89,2903.76
2008-02-29,3757.12,13603.02,28918.52,24331.67,1711.62,446.53,8794.6,13582.69,2836.82
2008-03-03,3704.38,12992.18,29526.7,23584.97,1671.73,441.48,8950.67,13544.38,2791.71
2008-03-04,3675.01,12992.28,29261.11,23119.87,1676.18,436.3,9031.04,13476.81,2751.45
2008-03-05,3735.98,12972.06,29277.35,23114.34,1677.1,444.4,9101.83,13603.32,2779.73
2008-03-06,3673.3,13215.42,28717.04,23342.73,1697.44,437.27,9111.92,13360.44,2755.63
2008-03-07,3635.06,12782.8,28612.75,22501.33,1663.97,435.09,9113.26,13281.72,2740.29
2008-03-10,3595.62,12532.13,28207.29,22705.05,1625.17,427.96,9117.81,13005.09,2709.82
2008-03-11,3669.92,12658.28,29466.17,22995.35,1641.48,433.64,9122.01,13344.53,2774.98
2008-03-12,3743.92,12861.13,29283.4,23422.76,1658.83,439.81,8946.58,13297.35,2848.29
2008-03-13,3706.04,12433.44,29703.09,22301.64,1615.62,434.55,9139.04,13443.5,2847.68
2008-03-14,3676.88,12241.6,29048.51,22237.11,1600.26,432.3,9408.36,13252.84,2843.61
2008-03-17,3554.14,11787.51,29048.51,21084.61,1574.44,415.92,9408.36,12952.15,2835.95
2008-03-18,3659.75,11964.16,29515.55,21384.61,1588.75,427.48,9408.36,13136.7,2840.61
2008-03-19,3641.48,12260.44,29071.34,21866.94,1622.23,426.94,9403.1,12709.38,2838.45
2008-03-20,3623.02,12260.44,29071.34,21108.22,1623.39,425.79,9403.1,12775.64,2842.93
2008-03-25,3704.07,12745.22,29981.08,22464.52,1674.93,437.0,9278.8,13322.22,2890.19
2008-03-26,3686.16,12706.63,30057.26,22617.01,1679.67,438.11,9186.82,13391.86,2866.61
2008-03-27,3709.03,12604.58,29987.05,22664.22,1676.24,441.98,9153.1,13405.78,2886.44
2008-03-28,3700.41,12820.47,30089.9,23285.95,1701.83,440.99,9049.67,13233.79,2890.4
2008-03-31,3719.52,12525.54,30912.99,22849.2,1703.99,442.43,8926.78,13350.13,2902.02
2008-04-01,3816.73,12656.42,31787.68,23137.46,1702.25,453.62,8947.05,13440.72,2921.37
2008-04-02,3837.77,13189.36,31467.87,23872.43,1742.19,456.95,8948.8,13514.14,2899.06
2008-04-03,3783.58,13389.9,31689.61,24264.63,1763.63,455.3,8948.8,13551.29,2918.51
2008-04-04,3822.8,13293.22,31545.37,24264.63,1766.49,460.81,8948.8,13668.19,2937.1
2008-04-07,3866.41,13450.23,31715.44,24578.76,1773.56,465.38,8962.24,13745.01,2946.42
2008-04-08,3857.4,13250.43,31726.86,24311.69,1754.71,464.44,8988.27,13727.53,2941.55
2008-04-09,3838.49,13111.89,31417.83,23984.57,1754.71,461.27,9121.66,13750.55,2946.0
2008-04-10,3847.2,12945.3,31649.05,24187.1,1764.64,459.48,9181.12,13909.58,2938.76
2008-04-11,3802.02,13323.73,31302.57,24667.79,1779.71,453.43,9174.39,13683.03,2947.46
2008-04-14,3786.6,12917.51,31192.48,23811.2,1746.71,450.76,9174.39,13738.6,2966.38
2008-04-15,3789.22,12990.58,31375.95,23901.33,1742.17,453.28,9186.13,13850.95,2996.76
2008-04-16,3863.27,13146.13,31910.21,23878.35,1758.56,463.22,9144.44,14099.48,3027.91
2008-04-17,3860.06,13398.3,31785.99,24258.96,1768.67,462.54,9141.72,14115.5,3034.16
2008-04-18,3933.38,13476.45,31795.68,24197.78,1771.9,474.75,9141.72,14237.06,3064.49
2008-04-21,3890.09,13696.55,32095.04,24721.67,1800.48,470.67,9174.58,14321.16,3089.36
2008-04-22,3859.14,13547.82,32039.72,24939.15,1787.49,466.08,9175.65,14266.34,3043.85
2008-04-23,3879.15,13579.16,31847.98,25289.24,1800.79,471.24,9175.65,14069.8,3017.54
2008-04-24,3867.22,13540.87,31746.23,25680.78,1799.34,466.14,9175.65,13966.33,3021.28
2008-04-25,3891.98,13863.47,31009.02,25516.78,1824.68,467.84,9179.25,14103.87,3019.58
2008-04-28,3941.33,13894.37,30623.39,25666.29,1823.17,472.2,9188.48,14085.85,3006.48
2008-04-29,3908.3,13894.37,30270.64,25914.15,1811.51,471.22,9188.48,13825.6,2967.0
2008-04-30,3925.43,13849.99,30281.41,25755.35,1825.47,475.56,9188.48,13937.04,2989.41
2008-05-02,3946.34,14049.26,30551.47,26241.02,1848.27,481.21,9188.48,14280.28,2997.84
2008-05-05,3943.74,14049.26,30958.89,26183.95,1848.27,481.38,9188.48,14274.34,2979.35
2008-05-06,3890.15,14049.26,31223.42,26262.13,1859.06,480.66,9188.46,14414.3,2957.49
2008-05-07,3906.61,14102.48,30762.16,25610.21,1854.01,485.3,9164.88,14371.53,2924.43
2008-05-08,3873.16,13943.26,30751.97,25449.79,1848.0,484.61,9175.13,14607.99,2922.17
2008-05-09,3826.91,13655.34,30674.36,25063.17,1823.7,480.4,9198.71,14521.19,2919.68
2008-05-12,3842.92,13743.36,30637.36,25063.17,1823.7,482.07,9188.87,14666.07,2906.72
2008-05-13,3827.4,13953.73,30887.4,25552.77,1842.8,480.48,9120.0,14616.7,2896.14
2008-05-14,3831.66,14118.55,31336.57,25533.48,1843.75,488.39,9110.29,14626.31,2909.31
2008-05-15,3798.99,14251.74,31542.97,25513.71,1885.71,489.9,9129.77,14828.06,2918.57
2008-05-16,3796.33,14219.48,31486.95,25618.86,1888.88,490.78,9155.08,14984.2,2963.84
2008-05-19,3843.78,14269.61,31796.41,25742.23,1885.37,496.12,9183.57,14984.2,2988.12
2008-05-20,3796.85,14160.09,31526.17,25169.46,1873.15,487.27,9115.18,15047.34,3021.02
2008-05-21,3765.79,13926.3,31126.07,25460.29,1847.51,487.62,9212.53,14790.37,3021.02
2008-05-22,3745.38,13978.46,31245.68,25043.12,1835.42,485.61,9228.11,14792.36,3025.46
2008-05-23,3671.92,14012.2,31068.7,24714.07,1827.94,478.39,9225.46,14723.36,3026.91
2008-05-26,3668.52,13690.19,31314.55,24127.31,1800.58,478.29,9210.45,14758.57,3053.02
2008-05-27,3656.04,13893.31,31414.21,24282.04,1825.23,473.84,9214.93,14522.13,3066.78
2008-05-28,3710.92,13709.44,31647.03,24249.51,1805.64,481.66,9130.87,14688.62,3070.33
2008-05-29,3727.43,14124.47,31837.27,24383.99,1841.22,483.81,9139.5,14577.17,3096.11
2008-05-30,3751.41,14338.54,31975.47,24533.12,1852.02,485.52,9142.95,14714.73,3048.85
2008-06-02,3692.39,14440.14,31636.21,24831.36,1847.53,479.15,9142.97,14814.18,3044.94
2008-06-03,3717.96,14209.17,31492.64,24375.76,1819.39,483.9,9179.34,14728.61,3043.23
2008-06-04,3713.01,14435.57,31448.11,24123.25,1833.81,478.57,9180.04,14690.46,3048.16
2008-06-05,3755.04,14341.12,31726.01,24255.29,1832.31,482.26,9137.07,14982.91,3080.14
2008-06-06,3672.84,14489.44,31149.06,24402.18,1832.31,471.23,9166.15,14969.55,3017.39
2008-06-09,3640.71,14181.38,30933.44,24402.18,1808.96,469.82,9166.15,14960.76,3018.14
2008-06-10,3617.45,14021.17,30898.87,23375.52,1774.38,464.19,9166.09,14736.2,3018.08
2008-06-11,3546.89,14183.48,30446.24,23327.6,1781.67,456.34,9166.11,14716.52,3000.58
2008-06-12,3585.69,13888.6,30475.44,23023.86,1739.36,459.11,9117.7,14602.59,3050.08
2008-06-13,3588.41,13973.73,30413.48,22592.3,1747.35,459.96,9076.25,14778.46,3067.6
2008-06-16,3566.6,14354.37,30354.18,23029.69,1760.82,458.7,9076.25,14944.28,3024.38
2008-06-17,3581.8,14348.37,29925.27,23057.99,1750.71,459.83,9073.33,15068.83,3038.32
2008-06-18,3520.73,14452.82,29618.11,23325.8,1774.13,450.57,9052.64,15073.13,3050.92
2008-06-19,3441.42,14130.17,29847.85,22797.61,1740.72,446.68,9051.99,14790.15,3072.18
2008-06-20,3368.67,13942.08,29533.44,22745.6,1731.0,437.33,9034.5,14580.67,3035.16
2008-06-23,3350.49,13857.47,29464.54,22714.96,1715.59,437.44,9030.85,14691.82,3047.29
2008-06-24,3318.54,13849.56,29291.61,22456.02,1710.84,437.38,9008.95,14409.6,3045.98
2008-06-25,3361.65,13829.92,29569.44,22635.16,1717.79,439.56,8965.61,14441.13,3077.55
2008-06-26,3205.78,13822.32,29199.94,22455.67,1717.66,426.03,8873.49,14292.14,3042.98
2008-06-27,3177.42,13544.36,29295.0,22042.35,1684.45,425.92,8867.7,14355.21,3025.1
2008-06-30,3168.22,13481.38,29395.49,22102.01,1674.92,425.93,8861.81,14467.03,2999.9
2008-07-01,3102.49,13463.2,29221.11,22102.01,1666.46,414.52,8790.52,14467.03,2952.88
2008-07-02,3081.83,13286.37,28680.83,21704.45,1623.6,408.4,8802.23,14034.11,2839.89
2008-07-03,3087.57,13265.4,28465.55,21242.78,1606.54,408.55,8836.43,14143.57,2758.83
2008-07-04,3016.44,13237.89,28338.12,21423.82,1577.94,403.36,8836.43,14010.39,2768.52
2008-07-07,3067.45,13360.04,28383.53,21913.06,1579.72,411.12,8806.0,13712.8,2796.43
2008-07-08,3010.44,13033.1,28551.25,21220.81,1533.47,402.79,8805.99,13809.77,2820.51
2008-07-09,3086.62,13052.13,28095.79,21805.81,1519.38,410.83,8777.75,13610.84,2823.44
2008-07-10,3022.3,13067.21,27877.33,21821.78,1537.43,401.93,8705.67,13743.88,2803.82
2008-07-11,2959.35,13039.69,27614.54,22184.55,1567.51,391.98,8524.19,13709.1,2761.14
2008-07-14,2969.06,13010.16,27517.11,22014.46,1558.62,395.35,8744.95,13741.29,2770.19
2008-07-15,2863.44,12754.56,27435.8,21174.77,1509.33,383.66,8742.94,13357.56,2728.11
2008-07-16,2905.4,12760.8,27968.82,21223.5,1507.4,383.99,8710.29,13503.8,2728.11
2008-07-17,2999.85,12887.95,28215.86,21734.72,1525.56,392.66,8744.94,13460.25,2778.19
2008-07-18,3075.21,12803.7,28169.77,21874.19,1509.99,395.94,8744.98,13515.96,2821.86
2008-07-21,3116.32,12803.7,27988.47,22532.9,1562.92,400.36,8753.78,13689.19,2826.35
2008-07-22,3058.95,13184.96,27592.24,22527.48,1561.23,400.2,8714.9,13643.19,2851.56
2008-07-23,3144.82,13312.93,27644.75,23134.55,1591.76,405.38,8713.16,13512.66,2907.92
2008-07-24,3107.22,13603.31,26878.19,23087.72,1626.14,396.65,8718.12,13206.14,2873.28
2008-07-25,3059.56,13334.76,27084.77,22740.71,1597.93,395.77,8718.11,13378.81,2922.07
2008-07-28,2999.77,13353.78,26732.84,22687.21,1598.29,392.98,8718.11,13303.96,2893.04
2008-07-29,2991.17,13159.45,27318.64,22258.0,1567.2,395.1,8673.56,13342.55,2946.26
2008-07-30,3030.25,13367.79,27474.04,22690.6,1577.7,404.39,8718.55,13683.21,3011.39
2008-07-31,2994.38,13376.81,27501.02,22731.1,1594.67,399.95,8686.08,13592.91,3014.8
2008-08-01,2983.55,13094.59,26959.18,22862.6,1573.77,394.53,8624.14,13496.53,2994.05
2008-08-04,2947.03,12933.18,26487.76,22514.92,1543.05,392.48,8569.92,13496.53,2962.32
2008-08-05,3048.46,12914.66,26990.19,21949.75,1535.54,403.46,8527.8,13242.2,2977.58
2008-08-06,3124.04,13254.89,27342.39,21949.75,1578.71,410.51,8527.8,13453.51,2984.72
2008-08-07,3046.81,13124.99,26986.98,22104.2,1564.0,405.69,8549.96,13385.17,2983.82
2008-08-08,3068.44,13168.41,27132.79,21885.21,1568.72,408.52,8571.34,13341.74,2964.36
2008-08-11,3103.96,13430.91,26943.69,21859.34,1581.09,412.13,8571.34,13203.19,2926.38
2008-08-12,3117.14,13303.6,26636.55,21640.89,1577.12,415.56,8508.18,13167.0,2917.35
2008-08-13,3043.62,13023.05,26877.07,21293.32,1562.72,410.33,8527.78,13377.22,2884.84
2008-08-14,3054.43,12956.8,27247.45,21392.71,1572.19,409.41,8491.21,13358.91,2894.51
2008-08-15,3083.01,13019.41,27340.83,21160.58,1572.19,409.86,8491.21,13096.7,2894.51
2008-08-18,3074.45,13165.45,26777.48,20930.67,1567.71,410.51,8491.21,13119.37,2872.05
2008-08-19,3002.4,12865.05,26732.11,20484.37,1541.41,398.75,8491.51,13063.85,2817.46
2008-08-20,3000.52,12851.69,26865.04,20931.26,1540.71,402.59,8459.24,13350.14,2824.68
2008-08-21,2970.91,12752.21,26534.97,20392.06,1512.59,400.23,8340.01,13539.22,2839.65
2008-08-22,3028.23,12666.04,26875.45,20392.06,1496.91,408.19,8340.01,13447.29,2892.38
2008-08-25,3003.93,12878.66,26416.62,21104.79,1502.11,402.7,8275.4,13288.96,2886.68
2008-08-26,3025.14,12778.71,26071.46,21056.66,1490.25,403.24,8275.4,13299.07,2894.24
2008-08-27,3033.67,12752.96,26131.35,21464.72,1493.92,406.12,8228.09,13530.65,2897.83
2008-08-28,3091.8,12768.25,26444.12,20972.29,1474.15,411.13,8086.86,13750.48,2896.47
2008-08-29,3136.0,13072.87,26290.99,21261.89,1474.24,412.84,8047.38,13771.25,2895.21
2008-09-01,3144.27,12834.18,26424.7,20906.31,1414.43,412.09,8044.45,13771.25,2872.83
2008-09-02,3211.59,12609.47,26522.76,21042.46,1407.14,414.7,7965.97,13299.54,2868.64
2008-09-03,3165.33,12689.59,26467.79,20585.06,1426.89,406.32,7958.33,13137.72,2843.94
2008-09-04,3066.15,12557.66,26151.63,20389.48,1426.43,397.17,7963.03,12814.14,2795.08
2008-09-05,3002.39,12212.23,25904.18,19933.28,1404.38,389.22,7712.3,12816.42,2771.25
2008-09-08,3134.48,12624.46,26232.56,20794.27,1476.65,398.79,7754.08,12634.64,2779.7
2008-09-09,3103.85,12400.65,25629.79,20491.11,1454.5,395.73,7754.26,12146.76,2734.04
2008-09-10,3055.38,12346.63,25622.91,19999.78,1464.98,393.9,7873.68,12497.15,2757.17
2008-09-11,3021.06,12102.5,25552.49,19388.72,1443.24,392.56,7937.17,12612.76,2767.61
2008-09-12,3080.6,12214.76,25588.41,19352.9,1477.92,399.57,8028.52,12769.58,2827.81
2008-09-15,2973.01,12214.76,24618.15,19352.9,1477.92,385.04,8028.52,12254.03,2808.74
2008-09-16,2878.92,11609.72,24618.15,18300.61,1387.75,371.2,8056.12,12226.99,2759.85
2008-09-17,2788.95,11749.79,23456.84,17637.19,1425.26,356.98,8124.17,11877.69,2688.85
2008-09-18,2783.91,11489.3,24577.9,17632.46,1392.42,351.66,8131.62,12064.57,2688.85
2008-09-19,3052.83,11920.86,25701.03,19327.73,1455.78,381.83,8191.77,12912.99,2688.85
2008-09-22,2967.7,12090.59,25131.91,19632.2,1460.34,375.19,8021.41,12638.07,2743.44
2008-09-23,2892.93,12090.59,24969.17,18872.85,1481.37,367.64,8021.68,12532.63,2740.44
2008-09-24,2866.17,12115.03,24944.25,18961.99,1495.98,360.62,8021.08,12513.36,2754.53
2008-09-25,2906.24,12006.53,25645.5,18934.43,1501.63,369.35,7994.8,12546.51,2800.58
2008-09-26,2814.11,11893.16,25593.77,18682.09,1476.33,354.58,7976.33,12126.0,2784.23
2008-09-29,2589.47,11743.61,23955.67,17880.68,1456.36,323.55,7960.24,11285.07,2631.16
2008-09-30,2672.2,11259.86,24888.9,18016.21,1448.06,331.45,7959.92,11752.9,2753.31
2008-10-01,2716.48,11368.26,25117.32,18016.21,1439.67,334.24,7959.91,11714.51,2776.51
2008-10-02,2741.08,11154.76,24027.35,18211.11,1419.65,330.83,7915.04,10900.54,2668.88
2008-10-03,2757.01,10938.14,22989.5,17682.4,1419.65,344.02,7915.04,10803.35,2607.62
2008-10-06,2567.59,10473.09,21749.13,16803.76,1358.75,312.56,7886.34,10230.43,2450.5
2008-10-07,2508.69,10155.9,20884.74,16803.76,1366.1,309.44,7734.23,9829.55,2345.22
2008-10-08,2323.95,9203.32,20678.97,15431.73,1286.69,285.66,7688.47,10056.31,2238.66
2008-10-09,2240.88,9157.49,20310.2,15943.24,1294.89,281.97,7713.32,9600.18,2202.46
2008-10-10,2123.44,8276.43,19905.27,14796.87,1241.47,258.05,7552.67,9065.16,2101.1
2008-10-13,2324.8,8276.43,22095.89,16312.16,1288.53,285.27,7558.87,9065.16,2364.33
2008-10-14,2213.87,9447.57,22244.61,16832.88,1367.69,284.51,7576.4,9955.66,2441.74
2008-10-15,2082.59,9547.47,21135.42,15998.3,1340.28,263.0,7551.99,9323.85,2431.74
2008-10-16,1946.38,8458.45,20457.93,15230.52,1213.78,248.04,7487.48,9269.97,2396.24
2008-10-17,2015.3,8693.82,20312.83,14554.21,1180.67,252.26,7487.72,9562.49,2433.04
2008-10-20,2109.53,9005.59,20786.21,15323.01,1207.63,269.41,7460.34,10251.4,2546.3
2008-10-21,2089.35,9306.25,20203.27,15041.17,1196.1,269.36,7468.6,9795.8,2541.65
2008-10-22,1968.63,8674.69,18787.34,14266.6,1134.59,255.08,7466.64,9236.88,2391.57
2008-10-23,1983.14,8460.98,17798.99,13760.49,1049.71,257.85,7311.18,9331.35,2396.22
2008-10-24,1918.08,7649.08,16978.84,12618.38,938.75,245.92,6966.4,9294.09,2342.9
2008-10-27,1854.21,7162.9,16868.66,11015.84,946.45,237.1,6966.4,8537.34,2347.25
2008-10-28,1898.35,7621.92,18632.53,12596.29,999.16,237.96,6647.58,9151.63,2389.85
